ID No Prog Code YoG CGPA CGPA100 CGPA400
91235 CHM 2011 2.52 2.41 2.97
69836 CHM 2011 3.85 3.20 4.52
29820 CHM 2011 3.66 3.37 4.07
27517 CHM 2011 2.92 2.67 3.04
62033 CHM 2011 4.57 4.14 4.81
67733 CHM 2011 4.53 4.14 4.79
77613 CHM 2011 3.70 2.94 4.10
26062 CHM 2011 3.97 3.08 4.55
93570 CHM 2011 4.59 4.20 4.86
95953 CHM 2011 3.55 3.04 3.67
55239 CHM 2011 3.19 2.61 3.16
91485 CHM 2011 4.20 4.00 4.07
74636 CHM 2011 4.44 3.84 4.76
33564 CHM 2011 3.50 2.49 4.31
73249 CHM 2011 3.25 2.80 3.62
85319 CHM 2011 2.69 2.55 2.98
82005 CHM 2011 3.72 2.63 4.31
37106 CHM 2012 2.51 1.82 2.87
28368 CHM 2013 2.33 1.76 2.83
71942 CHM 2011 3.99 3.86 4.09
72346 CHM 2011 2.95 2.63 3.46
26385 CHM 2011 3.50 2.51 3.89
67840 CHM 2011 3.08 2.37 3.85
77673 CHM 2011 4.50 4.22 4.71
50161 CHM 2011 4.22 3.47 4.45
69120 CHM 2011 4.35 3.55 4.71
57932 CHM 2011 3.26 3.22 3.52
87766 CHM 2012 2.23 1.59 2.65
39695 CHM 2011 4.14 3.86 4.40
39234 CHM 2012 4.01 3.69 4.33
54753 CHM 2012 3.43 3.17 3.78
34728 CHM 2012 4.05 4.00 4.19
34057 CHM 2012 3.88 3.67 4.12
24140 CHM 2014 1.79 2.50 1.57
38141 CHM 2012 3.84 3.38 3.87
62639 CHM 2012 3.36 3.13 4.33
69299 CHM 2012 4.04 4.13 3.81
37979 CHM 2012 2.90 2.17 3.29
61363 CHM 2012 2.60 2.17 2.95
56374 CHM 2012 3.61 3.42 4.13
77044 CHM 2012 4.33 4.17 4.50
88213 CHM 2012 4.55 4.10 4.79
52719 CHM 2012 3.89 3.65 4.24
85012 CHM 2012 3.68 3.50 4.31
66009 CHM 2012 4.02 3.46 4.86
74345 CHM 2012 3.01 2.85 3.48
55618 CHM 2012 3.58 2.83 4.05
49995 CHM 2012 3.99 3.83 3.95
31540 CHM 2012 3.11 2.42 3.43
64424 CHM 2012 3.80 3.90 4.02
74727 CHM 2012 3.16 3.00 3.24
70675 CHM 2012 3.66 3.77 3.76
38325 CHM 2013 2.66 2.52 3.28
47049 CHM 2012 3.29 2.56 4.07
63772 CHM 2012 3.74 2.90 4.76
80181 CHM 2012 3.82 3.52 4.38
42895 CHM 2012 2.83 2.85 3.02
69494 CHM 2012 3.60 3.69 3.61
23833 CHM 2013 2.84 3.27 2.57
35242 CHM 2012 3.49 3.19 3.79
27085 CHM 2012 3.12 3.31 3.50
68144 CHM 2013 3.59 3.96 3.40
73168 CHM 2013 4.13 4.29 3.83
45222 CHM 2013 4.50 4.52 4.64
69195 CHM 2013 2.30 2.73 2.04
24664 CHM 2013 4.47 4.60 4.57
96302 CHM 2013 3.88 3.98 4.02
74062 CHM 2013 3.34 2.69 3.90
66914 CHM 2013 3.92 3.88 3.95
44608 CHM 2013 3.66 4.02 3.57
96860 CHM 2013 3.29 3.04 3.57
63080 CHM 2013 3.65 3.71 3.33
89200 CHM 2013 3.10 2.48 3.65
73646 CHM 2013 3.56 3.23 4.09
89217 CHM 2013 4.13 4.08 4.14
52337 CHM 2013 3.90 3.73 4.17
39999 CHM 2013 3.60 3.15 3.98
34881 CHM 2013 2.73 2.44 3.24
37555 CHM 2013 4.07 3.92 4.55
82238 CHM 2013 4.83 4.73 4.93
85017 CHM 2013 3.73 3.75 3.95
72687 CHM 2013 3.82 3.85 3.90
78393 CHM 2013 3.64 3.25 4.30
92998 CHM 2013 2.91 3.13 2.83
70944 CHM 2013 4.11 3.58 4.38
28851 CHM 2013 3.46 3.75 3.42
97036 CHM 2013 4.34 4.15 4.33
35212 CHM 2014 4.08 4.00 4.07
48429 CHM 2013 2.29 2.25 2.47
84369 CHM 2013 2.86 2.77 3.45
31377 CHM 2014 3.20 3.08 3.57
60752 CHM 2014 2.98 3.10 3.54
88798 CHM 2014 3.67 3.52 3.74
39903 CHM 2014 3.98 3.77 3.91
94443 CHM 2014 4.18 3.69 4.47
52594 CHM 2014 3.36 3.42 3.57
82033 CHM 2014 3.43 3.33 3.94
56702 CHM 2014 3.17 2.48 3.22
88140 CHM 2014 3.16 3.06 3.27
48142 CHM 2014 2.98 2.67 3.00
78817 CHM 2014 4.60 4.54 4.65
68895 CHM 2014 3.01 3.04 3.15
51136 CHM 2014 3.25 2.63 3.36
37476 CHM 2014 4.66 4.60 4.86
52356 CVE 2010 2.26 1.60 2.35
93497 CVE 2010 2.45 3.00 2.59
23486 CVE 2010 3.42 3.34 3.81
68447 CVE 2010 4.62 4.18 4.86
92340 CVE 2010 3.91 3.58 4.17
24646 CVE 2010 2.94 3.25 2.52
38940 CVE 2010 2.62 2.72 2.68
56998 CVE 2010 3.06 2.91 3.47
59256 CVE 2010 2.41 3.13 1.76
51758 CVE 2010 3.33 3.49 3.32
86812 CVE 2011 1.97 2.80 2.15
96892 CVE 2010 2.56 2.28 2.68
69098 CVE 2011 2.05 2.67 2.52
47843 CVE 2010 2.90 3.30 2.65
96047 CVE 2013 2.68 3.53 2.56
57677 CVE 2012 2.42 2.80 2.71
50688 CVE 2010 3.60 4.02 3.10
91219 CVE 2010 3.82 3.89 3.72
59290 CVE 2010 3.41 3.96 3.66
95187 CVE 2010 3.69 3.80 3.83
83557 CVE 2014 2.21 2.73 2.42
70735 CVE 2010 4.31 3.96 3.93
42220 CVE 2011 2.10 2.35 2.21
94075 CVE 2010 3.50 3.48 3.24
60969 CVE 2010 4.22 3.70 4.28
24614 CVE 2010 2.71 2.58 3.41
36772 CVE 2010 3.90 4.02 3.66
30201 CVE 2012 2.27 2.33 1.55
71947 CVE 2010 3.09 2.70 3.10
60186 CVE 2011 2.18 2.02 2.48
25083 CVE 2010 3.19 3.36 3.48
59488 CVE 2011 3.63 3.60 4.38
72247 CVE 2011 3.88 4.06 4.14
58335 CVE 2011 2.77 2.94 3.24
54760 CVE 2011 2.80 3.11 3.38
42419 CVE 2011 2.74 3.47 3.42
23767 CVE 2011 2.74 3.02 3.52
68028 CVE 2014 2.42 2.98 1.72
35325 CVE 2011 3.32 3.49 3.87
42996 CVE 2013 3.69 3.51 4.21
73835 CVE 2011 4.65 4.45 4.90
31373 CVE 2011 4.50 4.26 4.86
23879 CVE 2012 3.48 3.31 3.81
40593 CVE 2012 4.28 4.11 4.62
38697 CVE 2012 4.57 4.43 4.66
34032 CVE 2012 3.14 3.26 2.94
64900 CVE 2012 3.25 3.43 3.79
42472 CVE 2012 3.63 3.43 4.03
25421 CVE 2012 2.45 2.85 2.52
35378 CVE 2013 3.59 3.60 3.96
65303 CVE 2012 3.49 4.02 3.38
67051 CVE 2012 3.79 4.00 4.00
36946 CVE 2012 3.95 3.74 4.55
53176 CVE 2012 2.91 2.83 3.07
23774 CVE 2013 2.68 2.55 3.11
69031 CVE 2012 3.72 3.87 4.14
82585 CVE 2012 3.59 4.06 3.62
85049 CVE 2012 3.49 3.94 3.70
47393 CVE 2012 2.91 3.34 2.60
78713 CVE 2012 2.34 3.11 2.42
31003 CVE 2012 3.74 3.98 4.03
80147 CVE 2012 3.80 3.85 4.10
33831 CVE 2012 3.32 4.13 3.68
86142 CVE 2012 2.25 3.06 1.94
38726 CVE 2012 2.69 3.19 2.97
56412 CVE 2012 3.08 3.43 3.61
54186 CVE 2012 4.09 3.77 4.76
86213 CVE 2012 2.69 3.17 3.48
74310 CVE 2012 2.67 2.74 2.52
41955 CVE 2012 4.00 4.17 3.83
26232 CVE 2012 3.07 3.53 2.84
59442 CVE 2012 2.81 3.68 3.26
39065 CVE 2012 4.47 4.11 4.83
38380 CVE 2012 3.50 4.04 3.90
28743 CVE 2012 3.71 3.34 4.19
30500 CVE 2012 3.51 3.64 3.86
37185 CVE 2012 3.12 3.30 3.39
57265 CVE 2012 2.98 3.40 2.74
27946 CVE 2012 4.18 4.19 4.23
88677 CVE 2012 2.68 3.06 2.63
73002 CVE 2012 3.79 3.70 4.07
61270 CVE 2013 4.06 4.29 4.34
82842 CVE 2013 3.74 4.07 3.90
49809 CVE 2013 3.66 3.51 4.07
79970 CVE 2013 3.41 4.07 3.90
91217 CVE 2013 2.60 2.91 2.90
52379 CVE 2013 3.07 3.33 2.72
52857 CVE 2013 3.29 3.73 3.86
29071 CVE 2013 3.10 3.69 4.17
62509 CVE 2013 4.45 4.67 4.59
25804 CVE 2013 4.12 4.38 4.28
92649 CVE 2013 3.76 3.81 4.41
82371 CVE 2013 4.70 4.69 4.76
78051 CVE 2013 4.04 4.27 4.41
87285 CVE 2013 3.04 3.47 3.03
30396 CVE 2013 3.70 4.02 4.07
77710 CVE 2013 2.62 3.27 2.65
54595 CVE 2013 3.34 3.20 4.00
76723 CVE 2013 4.93 4.96 4.97
27008 CVE 2013 3.00 3.53 3.09
66793 CVE 2013 4.75 4.67 4.83
34046 CVE 2013 3.75 3.49 3.94
67596 CVE 2013 3.97 3.87 4.24
82670 CVE 2014 3.30 2.25 3.23
35726 CVE 2013 2.58 3.04 2.90
60649 CVE 2013 3.12 3.53 4.17
79339 CVE 2013 3.79 4.13 4.15
86025 CVE 2013 3.76 4.02 3.90
36782 CVE 2013 3.53 3.29 4.41
75800 CVE 2013 3.88 3.51 4.52
44424 CVE 2013 4.61 4.58 4.86
42675 CVE 2013 4.06 4.24 4.52
75819 CVE 2013 3.94 4.31 4.28
42576 CVE 2013 3.62 3.56 4.07
29972 CVE 2014 2.18 3.42 2.16
38784 CVE 2013 2.75 3.24 2.91
27405 CVE 2013 3.02 2.27 4.32
68101 CVE 2013 3.30 3.73 3.66
65727 CVE 2013 4.04 4.27 4.17
48948 CVE 2013 4.44 4.53 4.62
84566 CVE 2013 4.14 3.78 4.52
52491 CVE 2013 4.33 4.51 4.72
39135 CVE 2013 4.36 4.16 4.72
70139 CVE 2013 4.58 4.71 4.52
42515 CVE 2013 3.92 3.53 4.48
86402 CVE 2013 2.67 3.18 2.71
78099 CVE 2013 3.08 2.69 3.59
34874 CVE 2013 2.64 3.56 3.40
25284 CVE 2013 4.30 4.31 4.76
71608 CVE 2013 3.97 3.82 4.17
50000 CVE 2014 4.18 4.58 4.14
29825 CVE 2014 3.97 3.82 4.28
58755 CVE 2014 4.62 4.73 4.66
57169 CVE 2014 4.54 4.60 4.90
36334 CVE 2014 3.75 3.82 4.00
33829 CVE 2014 4.62 4.73 4.83
94544 CVE 2014 3.27 3.56 3.66
73687 CVE 2014 4.55 4.47 4.72
93621 CVE 2014 3.45 3.49 3.52
41187 CVE 2014 2.97 3.60 2.81
79248 CVE 2014 2.99 3.22 3.16
85272 CVE 2014 2.88 3.42 2.81
45600 CVE 2014 3.74 4.00 3.39
24628 CVE 2014 3.36 3.89 2.97
80844 CVE 2014 4.20 4.11 4.66
25001 CVE 2014 3.76 3.87 4.24
53846 CVE 2014 3.76 3.78 4.10
27786 CVE 2014 3.86 4.29 4.00
93343 CVE 2014 3.39 3.73 4.10
31987 CVE 2014 3.63 3.64 4.17
29342 CVE 2014 3.60 3.67 3.65
43835 CVE 2014 4.01 4.04 4.52
71737 CVE 2014 3.45 3.27 4.19
31199 CVE 2014 3.85 3.84 4.41
46974 CVE 2014 4.68 4.80 4.93
68748 CVE 2014 2.88 2.42 3.48
52666 CVE 2014 3.19 3.71 3.24
82832 CVE 2014 3.79 3.98 4.10
40620 CVE 2014 4.22 3.96 4.48
60454 CVE 2014 2.71 3.31 2.58
68544 CVE 2014 3.69 4.16 3.68
52469 CVE 2014 4.46 4.42 4.79
75437 CVE 2014 4.44 4.53 4.76
67693 CVE 2014 2.81 3.36 2.63
51382 CVE 2014 2.92 2.96 3.19
55563 CVE 2014 3.90 3.58 4.17
85190 CVE 2014 2.61 3.02 2.32
91737 CIS 2010 1.90 2.18 1.59
25219 CIS 2010 1.95 2.96 1.78
71274 CIS 2010 3.77 4.40 3.64
64984 CIS 2011 2.24 2.62 2.04
42991 CIS 2010 4.30 4.00 4.59
27117 CIS 2010 1.91 2.53 1.54
63022 CIS 2011 2.55 3.15 2.61
38806 CIS 2010 2.28 2.74 1.83
87285 CIS 2010 2.37 3.21 1.66
80766 CIS 2010 3.99 4.19 4.07
65201 CIS 2010 3.88 3.38 4.10
67808 CIS 2010 3.18 3.45 3.31
84887 CIS 2010 4.70 4.83 4.69
86150 CIS 2010 4.39 4.40 4.40
54478 CIS 2010 2.55 2.98 2.72
59738 CIS 2010 2.91 3.26 2.80
75310 CIS 2010 3.15 3.57 3.04
42582 CIS 2010 4.36 4.43 4.29
76998 CIS 2010 4.73 4.68 4.76
48412 CIS 2010 3.73 3.98 3.62
55683 CIS 2010 2.70 3.32 2.55
58499 CIS 2010 4.43 4.30 4.50
67244 CIS 2011 2.09 3.15 1.80
54796 CIS 2010 3.47 3.26 3.79
39708 CIS 2010 2.20 2.85 2.29
41932 CIS 2010 4.78 4.87 4.74
90694 CIS 2010 2.81 3.19 2.44
66757 CIS 2010 3.79 4.00 4.24
53027 CIS 2010 3.88 3.66 4.31
24569 CIS 2010 4.75 4.91 4.64
66662 CIS 2010 3.27 2.94 3.48
73532 CIS 2010 4.70 4.91 4.64
80757 CIS 2010 3.02 2.53 3.71
71321 CIS 2010 3.36 3.62 3.45
94724 CIS 2010 3.81 3.55 3.72
44646 CIS 2010 3.39 2.68 3.74
87905 CIS 2010 3.41 3.89 2.98
68313 CIS 2010 3.67 3.53 3.86
90584 CIS 2010 3.48 3.51 3.71
96676 CIS 2010 2.55 3.30 2.21
68321 CIS 2010 3.43 3.45 3.51
78809 CIS 2010 3.18 3.43 3.02
91301 CIS 2010 2.17 2.36 1.70
90318 CIS 2010 3.51 3.87 3.22
82681 CIS 2010 3.44 3.83 3.70
40720 CIS 2010 3.03 4.06 2.56
32115 CIS 2011 2.62 2.61 3.08
87965 CIS 2011 4.22 4.32 4.14
95071 CIS 2011 2.43 2.89 2.74
72615 CIS 2011 2.81 3.04 2.79
86281 CIS 2011 3.68 3.72 3.71
34417 CIS 2011 3.75 3.66 3.69
91820 CIS 2011 2.46 2.81 2.15
78519 CIS 2011 2.92 3.47 2.72
92199 CIS 2011 4.44 3.66 4.79
71023 CIS 2012 3.19 3.40 2.60
88938 CIS 2011 3.89 3.72 3.79
73432 CIS 2011 3.13 2.83 3.65
23836 CIS 2011 4.00 4.00 3.93
42007 CIS 2011 3.16 3.40 3.14
47144 CIS 2011 2.59 2.57 2.76
74708 CIS 2011 4.57 4.28 4.86
40057 CIS 2011 2.79 2.79 2.86
71396 CIS 2011 2.76 2.81 2.58
66947 CIS 2011 2.70 3.09 2.72
48942 CIS 2011 2.76 2.79 2.47
39139 CIS 2011 2.74 3.06 2.94
51824 CIS 2011 2.44 3.64 2.11
55072 CIS 2011 3.65 3.79 3.49
61539 CIS 2011 3.73 3.87 3.50
94967 CIS 2011 4.50 4.21 4.74
73929 CIS 2011 4.23 3.89 4.60
72447 CIS 2011 2.96 3.09 2.96
67866 CIS 2011 2.51 3.28 1.92
91641 CIS 2011 2.34 3.36 2.05
49646 CIS 2011 3.99 3.91 4.43
77442 CIS 2011 3.87 3.66 3.83
46029 CIS 2011 2.67 1.83 3.06
34609 CIS 2012 2.71 3.21 2.16
33122 CIS 2011 2.54 2.96 2.07
37816 CIS 2011 2.62 3.02 2.76
34290 CIS 2011 2.93 2.83 2.96
27955 CIS 2012 2.84 3.77 2.00
57151 CIS 2011 3.49 3.79 3.31
58451 CIS 2011 2.59 3.15 2.41
75755 CIS 2012 1.95 2.53 1.77
24918 CIS 2011 3.37 3.17 3.50
72558 CIS 2011 4.08 3.64 4.29
62937 CIS 2011 2.54 2.60 2.32
73791 CIS 2011 3.47 3.53 3.14
57913 CIS 2011 3.33 3.21 3.51
68603 CIS 2012 2.35 3.34 1.75
93086 CIS 2011 4.05 3.55 4.38
64973 CIS 2012 2.15 3.09 1.56
61082 CIS 2011 2.77 2.94 2.91
72797 CIS 2011 2.45 2.89 2.75
44651 CIS 2011 3.09 3.45 2.79
83149 CIS 2011 3.66 3.17 3.60
60578 CIS 2012 2.84 2.43 2.56
83312 CIS 2011 3.57 3.91 3.29
47979 CIS 2012 2.44 3.04 1.89
91873 CIS 2011 3.56 3.34 3.70
87123 CIS 2011 2.51 2.87 2.25
59674 CIS 2011 3.04 3.30 2.45
88888 CIS 2013 1.97 2.96 1.54
50564 CIS 2011 3.52 3.00 4.10
23766 CIS 2011 4.41 4.30 4.69
66075 CIS 2011 2.78 3.53 2.46
77151 CIS 2011 3.25 3.49 3.40
58777 CIS 2011 4.16 3.81 4.14
65687 CIS 2011 3.18 3.74 2.60
70085 CIS 2011 3.88 3.53 4.36
25819 CIS 2013 2.60 2.91 2.96
54788 CIS 2011 3.44 2.96 3.77
88976 CIS 2011 2.50 2.49 2.58
76865 CIS 2011 3.58 3.62 3.69
64243 CIS 2011 3.41 2.91 3.72
31788 CIS 2011 4.40 4.21 4.50
31030 CIS 2011 4.05 4.15 3.71
56515 CIS 2011 2.79 2.91 2.34
88281 CIS 2011 4.83 4.74 4.88
32319 CIS 2011 4.68 4.68 4.60
31189 CIS 2011 4.07 3.57 4.40
66271 CIS 2011 4.12 3.62 4.40
90444 CIS 2011 3.91 3.57 4.10
86550 CIS 2013 2.19 3.09 1.98
72654 CIS 2012 2.81 2.74 2.81
41972 CIS 2011 3.80 4.00 3.50
63117 CIS 2013 2.52 3.79 2.48
92544 CIS 2011 3.37 3.66 3.21
68521 CIS 2012 3.34 3.30 3.38
54961 CIS 2012 4.41 4.24 4.40
86952 CIS 2013 3.58 3.38 3.76
49064 CIS 2012 3.44 3.93 2.90
40464 CIS 2012 2.94 3.71 2.36
41942 CIS 2013 1.87 2.20 1.42
48944 CIS 2012 3.86 4.13 3.82
71570 CIS 2013 3.58 3.80 3.70
60657 CIS 2012 3.27 3.62 3.63
32884 CIS 2012 4.28 4.16 4.07
60275 CIS 2012 2.82 2.93 2.73
32077 CIS 2012 3.65 4.11 3.39
79645 CIS 2012 3.36 3.67 2.90
32034 CIS 2012 4.20 4.36 3.80
97102 CIS 2012 3.25 4.04 2.67
28448 CIS 2012 4.52 4.53 4.48
87742 CIS 2012 3.97 4.24 3.64
53672 CIS 2012 3.56 4.04 3.40
84617 CIS 2012 3.16 3.38 2.72
65484 CIS 2012 4.43 4.91 3.76
63878 CIS 2012 4.20 4.11 4.38
64614 CIS 2012 4.00 3.93 4.02
41650 CIS 2012 3.99 4.27 3.61
62642 CIS 2012 3.81 3.96 3.98
64369 CIS 2012 3.92 3.89 4.00
90349 CIS 2012 3.61 3.20 3.33
93599 CIS 2012 3.18 4.13 2.85
82482 CIS 2012 3.81 3.96 3.57
83873 CIS 2013 2.76 3.42 2.20
47714 CIS 2012 4.52 4.56 4.57
87548 CIS 2012 3.53 3.51 3.33
35241 CIS 2013 2.08 3.31 1.62
45611 CIS 2012 4.49 4.36 4.32
82166 CIS 2012 3.27 3.87 3.15
55674 CIS 2013 2.52 3.33 2.15
61442 CIS 2012 3.18 3.07 3.06
78089 CIS 2012 3.88 3.91 3.74
72320 CIS 2012 4.35 4.58 3.73
40771 CIS 2012 3.23 3.42 3.36
30560 CIS 2012 3.86 3.76 3.60
72940 CIS 2012 2.74 2.76 2.29
54888 CIS 2012 3.78 3.98 3.98
33381 CIS 2012 4.50 4.71 4.13
38897 CIS 2012 4.36 4.38 4.31
39152 CIS 2013 2.66 3.56 2.22
35913 CIS 2012 4.25 3.82 4.25
27069 CIS 2012 3.52 3.51 2.87
26554 CIS 2012 4.03 3.71 4.17
59815 CIS 2013 3.63 4.49 2.98
26765 CIS 2012 3.32 3.58 2.91
61118 CIS 2012 3.67 4.04 3.63
70357 CIS 2013 2.60 2.53 2.64
53131 CIS 2012 3.83 4.07 3.48
83079 CIS 2012 4.31 4.27 4.05
52475 CIS 2012 3.14 3.38 3.11
30887 CIS 2013 2.65 3.69 2.24
88682 CIS 2012 3.38 3.02 3.58
31120 CIS 2012 3.27 3.80 3.15
96364 CIS 2012 3.77 4.38 2.96
54794 CIS 2012 4.36 4.53 4.02
60990 CIS 2012 3.25 3.76 2.46
81739 CIS 2012 3.33 3.76 2.74
34861 CIS 2012 4.38 4.67 3.93
35610 CIS 2012 3.91 3.89 3.93
79096 CIS 2013 2.55 2.58 2.52
46386 CIS 2013 2.18 2.76 1.96
70814 CIS 2012 3.50 3.64 3.44
61240 CIS 2012 4.25 4.22 3.93
86821 CIS 2012 3.44 3.56 3.36
84495 CIS 2014 2.66 3.02 2.65
68942 CIS 2012 2.88 2.76 3.08
66947 CIS 2012 4.62 4.67 4.36
86493 CIS 2013 2.37 3.18 2.28
67112 CIS 2014 3.14 3.44 3.10
67008 CIS 2012 3.05 3.09 2.82
71375 CIS 2012 2.94 3.96 2.83
73469 CIS 2012 3.32 3.49 3.53
49466 CIS 2012 3.18 3.64 2.98
52401 CIS 2012 3.87 4.62 3.42
79158 CIS 2013 3.23 3.07 3.16
90211 CIS 2012 3.91 3.50 3.67
53606 CIS 2013 3.43 3.91 3.36
26701 CIS 2013 4.15 4.31 3.95
25612 CIS 2013 2.97 3.51 3.47
62015 CIS 2013 3.66 4.04 3.80
55526 CIS 2014 2.29 2.33 2.58
34632 CIS 2013 2.86 3.24 2.62
58432 CIS 2013 3.91 3.67 3.93
83474 CIS 2014 2.00 1.89 2.43
86006 CIS 2013 4.49 4.16 4.57
96520 CIS 2013 3.54 3.62 3.48
54194 CIS 2013 3.59 3.04 4.29
48385 CIS 2013 4.01 4.00 4.05
52844 CIS 2013 3.64 3.84 3.71
53071 CIS 2013 3.74 3.40 4.12
90740 CIS 2013 4.20 4.44 4.14
95759 CIS 2013 3.63 3.42 3.55
44312 CIS 2013 2.93 3.40 3.22
41264 CIS 2013 4.20 4.09 4.29
25706 CIS 2013 3.79 3.64 3.52
33821 CIS 2013 3.21 3.33 2.77
87112 CIS 2013 3.02 3.04 3.08
77466 CIS 2013 3.59 3.82 3.87
54969 CIS 2013 4.17 4.18 4.23
26018 CIS 2013 3.36 3.93 3.23
32641 CIS 2013 3.92 3.40 3.95
89501 CIS 2013 3.48 3.42 3.55
59373 CIS 2013 3.70 3.87 3.40
24878 CIS 2013 2.55 3.04 2.82
90408 CIS 2013 3.89 3.73 4.19
70320 CIS 2013 3.19 3.31 3.24
38937 CIS 2013 2.56 2.47 3.00
57372 CIS 2013 2.22 2.42 2.35
52632 CIS 2013 3.88 3.80 3.71
29869 CIS 2013 3.68 3.44 4.05
50943 CIS 2013 2.24 2.96 2.63
28638 CIS 2013 3.22 3.24 3.88
52898 CIS 2013 3.49 3.71 2.67
64738 CIS 2013 3.88 4.09 3.57
42930 CIS 2013 4.71 4.71 4.55
30519 CIS 2013 3.84 3.51 3.83
67474 CIS 2013 4.44 4.42 4.60
77955 CIS 2014 2.51 2.71 2.50
50270 CIS 2013 3.94 3.82 3.84
95818 CIS 2013 3.41 3.58 3.78
54748 CIS 2013 3.07 3.06 3.06
37567 CIS 2013 4.54 4.53 4.55
73087 CIS 2013 3.13 3.73 3.64
68115 CIS 2013 3.37 3.51 3.36
82170 CIS 2014 2.86 3.11 2.47
65756 CIS 2013 4.80 4.78 4.81
71608 CIS 2013 2.11 2.64 1.99
74453 CIS 2013 3.89 3.96 3.98
60815 CIS 2013 2.67 2.33 3.13
66019 CIS 2013 4.73 4.84 4.43
31231 CIS 2014 2.28 2.09 2.62
83497 CIS 2013 3.50 3.16 3.68
25538 CIS 2013 3.34 3.36 3.33
88770 CIS 2013 3.99 4.00 4.21
90303 CIS 2013 4.75 4.69 4.55
24035 CIS 2013 3.20 4.00 3.13
48735 CIS 2013 3.02 3.29 3.30
32169 CIS 2013 2.84 2.98 3.31
65037 CIS 2013 3.78 4.24 3.79
23728 CIS 2014 2.61 3.67 2.36
51698 CIS 2013 3.74 4.11 3.70
60793 CIS 2013 4.04 4.13 4.17
35549 CIS 2013 2.63 3.53 3.09
25338 CIS 2013 3.75 3.67 4.29
65696 CIS 2013 4.19 3.82 4.26
80200 CIS 2013 2.74 2.80 3.00
75563 CIS 2013 4.61 4.31 4.71
60606 CIS 2013 4.44 4.49 4.45
50505 CIS 2013 4.75 4.73 4.71
78364 CIS 2013 4.84 4.84 4.76
54621 CIS 2013 4.28 4.22 4.05
78959 CIS 2013 3.01 3.44 3.51
50437 CIS 2013 4.60 4.60 4.52
72220 CIS 2013 4.13 4.64 3.76
80308 CIS 2013 3.35 2.78 3.72
97168 CIS 2013 2.74 3.02 2.05
59170 CIS 2013 3.94 4.67 3.55
90499 CIS 2013 2.23 1.93 2.62
32152 CIS 2013 2.71 2.60 3.11
55310 CIS 2013 4.16 4.00 4.40
95263 CIS 2013 4.37 4.42 4.36
44903 CIS 2013 4.28 4.04 4.05
83592 CIS 2013 4.02 3.58 3.81
78972 CIS 2013 3.22 3.24 3.24
71808 CIS 2013 3.74 3.84 3.76
96300 CIS 2014 2.46 2.87 2.85
88520 CIS 2013 2.93 3.18 3.73
32486 CIS 2013 2.81 2.44 3.22
50512 CIS 2013 3.69 2.98 4.09
97368 CIS 2013 3.68 4.29 3.51
58948 CIS 2014 4.10 4.00 3.86
97530 CIS 2014 3.77 3.69 3.93
84997 CIS 2014 4.76 4.47 4.81
69690 CIS 2014 3.36 3.00 3.51
57194 CIS 2014 4.22 3.82 4.40
55768 CIS 2014 4.40 4.11 4.38
34797 CIS 2014 3.39 3.40 3.86
96529 CIS 2014 3.64 3.27 3.72
79420 CIS 2014 3.75 3.56 3.98
40810 CIS 2014 4.79 4.53 4.79
79407 CIS 2014 4.20 3.64 4.29
72390 CIS 2014 3.94 3.84 3.74
59101 CIS 2014 4.03 4.27 3.73
92746 CIS 2014 3.69 3.51 3.98
54552 CIS 2014 4.72 4.73 4.76
51554 CIS 2014 3.62 3.40 3.52
95381 CIS 2014 4.61 4.49 4.40
50091 CIS 2014 4.71 4.44 4.69
84757 CIS 2014 3.66 2.76 4.05
65226 CIS 2014 3.94 4.47 4.23
46500 CIS 2014 3.25 3.47 3.33
23868 CIS 2014 3.13 3.02 3.26
94115 CIS 2014 3.58 3.02 3.95
81433 CIS 2014 3.91 3.22 4.21
25503 CIS 2014 3.33 3.42 3.02
48069 CIS 2014 3.08 2.82 3.06
37749 CIS 2014 4.32 4.02 4.36
63547 CIS 2014 3.39 2.89 3.80
76656 CIS 2014 3.99 3.78 3.90
76535 CIS 2014 3.91 3.98 3.80
37492 CIS 2014 4.99 4.96 5.00
74856 CIS 2014 3.66 3.51 3.43
80603 CIS 2014 3.63 3.60 3.73
82438 CIS 2014 3.54 3.31 3.55
52489 CIS 2014 3.90 4.18 4.09
25090 CIS 2014 3.70 3.47 3.55
80003 CIS 2014 3.55 3.51 3.20
35218 MIS 2011 1.69 1.64 1.53
64471 MIS 2010 1.69 2.00 1.54
83325 MIS 2010 1.52 1.84 1.37
70953 MIS 2011 2.23 2.48 1.51
91433 MIS 2010 1.72 1.64 1.64
55069 MIS 2011 1.87 1.59 1.79
60034 MIS 2011 3.15 2.93 2.98
84270 MIS 2010 2.72 3.23 2.95
90430 MIS 2010 2.47 3.34 2.46
43863 MIS 2010 2.38 2.98 2.28
71557 MIS 2011 1.94 1.70 1.88
66458 MIS 2011 2.33 2.67 2.22
67006 MIS 2010 2.22 2.10 2.18
47288 MIS 2010 2.60 2.73 1.54
78010 MIS 2011 1.97 2.15 1.81
39894 MIS 2012 2.93 2.19 3.57
61939 MIS 2011 3.08 3.24 2.64
71532 MIS 2010 3.65 3.34 3.33
80274 MIS 2012 3.00 2.51 2.78
27297 MIS 2010 2.69 2.73 2.65
30931 MIS 2013 2.44 2.74 2.76
50568 MIS 2010 3.46 3.14 3.67
